 2113890.723983 3.619E-30 1.322E-06.09050.123  669.72740.68-.010598       2 1 1 52       0 1 1 01                    P  2f     466653343910 9 811     3.0    5.0
 2113892.001656 1.056E-30 1.321E-07.08660.118  675.20500.68-.011013       2 1 1 52       0 1 1 01                    Q  4f     466653343910 9 811     9.0    9.0
 2113892.145364 1.392E-30 2.205E-07.08850.120  672.06760.68-.010437       2 1 1 52       0 1 1 01                    Q  3e     466653343910 9 811     7.0    7.0
 2113892.149400 1.016E-30 1.359E-06.06560.073 1664.19460.73-.020952       2 1 1 52       0 1 1 01                    R 50f     455553293910 9 811   103.0  101.0
 2113892.223935 2.008E-30 4.402E-07.09050.123  669.72740.68-.009783       2 1 1 52       0 1 1 01                    Q  2f     466653343910 9 811     5.0    5.0
 2113892.290229 3.648E-30 1.323E-06.09500.127  668.16120.69-.009034       2 1 1 52       0 1 1 01                    Q  1e     466653343910 9 811     3.0    3.0
 2113892.985890 1.067E-30 1.195E-06.06580.074 1623.63350.73-.020808       2 1 1 52       0 1 1 01                    R 49e     355553343910 9 811   101.0   99.0
 2113893.171167 7.693E-29 1.594E-06.06640.077  772.11070.75-.019731       2 0 0 52       0 0 0 01                    P 44e     465553343910 9 811    87.0   89.0
 2113893.601719 1.418E-30 1.355E-06.06590.074 1586.85820.73-.020662       2 1 1 52       0 1 1 01                    R 48f     455553343910 9 811    99.0   97.0
 2113893.790181 3.642E-30 7.926E-07.09050.123  668.16120.68-.008969       2 1 1 52       0 1 1 01                    R  1e     466653343910 9 811     5.0    3.0
 2113894.246178 1.598E-30 1.290E-06.06600.075 1547.97310.74-.020514       2 1 1 52       0 1 1 01                    R 47e     455553343910 9 811    97.0   95.0
 2113894.485490 6.440E-30 1.009E-06.08850.120  669.72740.68-.009552       2 1 1 52       0 1 1 01                    R  2f     466653343910 9 811     7.0    5.0
